"text","screen_name","id","polite"
"@imonckton @WhiteGeNOcideHC @Dubdanu @nickgriffinmep @StanCollymore Racist like the occupation of Palestine by Israel you mean?","Arthurk41598725",471383243254939648,"polite"
"@Nigel_Farage and @DanHannanMEP look like two guys who could do business!!","JohnMcGlynn",470711747322847232,"polite"
"@drarcox well, be thinking of you as I tread the lovely streets then!","sibbuc",466335706697068544,"polite"
"@sara_judith @AlexWG2014 No ordinary selfie! A vote for self is a vote for you and me!","ShahrarAli",469445534131171328,"polite"
"'@anorkhist Agreed, that too","davenellist",470869590764158976,"polite"
"@ChukaUmunna @EdDavie @cllrpeck @IvanaBartoletti made me smile :)","AnneFairweather",469858785855799296,"polite"
"@NickTite9 @RogerHelmerMEP @DerekClarkMEP @UKIPEastMids Such a great pic &amp; message, tingle down the spine!","MargotLJParker",469145136753303552,"polite"
"@beeunreal @george_ukip @JaniceUKIP well wisen up....","scottamylola",469454940453490688,"polite"
"@UK_Resistance @RichardLionhea @paulnuttallukip @pappletoon @UKIP Just the opposite. England is THE most EU-sceptic country.","Stephen_Gash",469787041820336128,"polite"
"@Keith1989_ @Nigel_Farage That's hugely racist. BNP rhetoric right there.","fatjacko",467361728863678464,"polite"
"@GreenJeanMEP thanks and good luck in WalthamForest!","Green_DannyB",469868660690280448,"polite"
"I'm English, NOT British, NOT European https://t.co/wooeNnPLbG http://t.co/6tvjwTE8u0","RobinTilbrook",468682974498529280,"polite"
"Consequences of playing with the BNP's vote  http://t.co/stAT38gNxM via @sharethis","londonorganiser",466345872016830464,"polite"
"@TheHappySlapper @bricklanecoffee Bit of an own goal don't you think?","pippabartolotti",466617148363010048,"polite"
"@Nigel_Farage It was NINE Labour Councillors that left Labour in Harrow. Labour here riven by racial politics.","Zeidgeist",467083404195160064,"polite"
"To All Our Commonwealth Friends http://t.co/oMqkQhsypv","jennyknight2014",468480272569098240,"polite"
"@SkaKeller do you have an email address? Need a quote on an issue if poss. Or follow so I can DM. Thanks. Keep up the great work!","Green_Caroline",468121944458788864,"polite"
"@fidahussain71 @marcuschown @NHAparty typical lazy reporting. Health Care complex needs research and effort to analyse and present.","icureiosity",463620568764665856,"polite"
"@BarbaraZoon @SarahLudfordMEP @GoodallGiles @ElectoralCommUK Why?","JoHayesLibDem",470585787789344768,"polite"
"@Cath_McGovern What's up, love?","jackbuckby",462992899530317824,"polite"
"Why we couldn't care less about the natural world | George Monbiot http://t.co/RgFRPrkgLW","Sue_Mallender",465494832375681024,"polite"
"Interesting @DanHannanMEP piece  citing great #Commonwealth supporters @AndrewRosindell, @kenneyjason &amp; @SyedKamall http://t.co/kPEefA7OIX","the_CX",463996955702853632,"polite"
"MT '@timpeterwall: I've supported Vote #TUSC on May 22nd on @ThunderclapIt // @davenellist http://t.co/LnvjxTm4o4","davenellist",464388022428237824,"polite"
"Lovely sunny morning in Scarborough for some voter ID in Falsgrave #YHLabEuro","darrenjlhughes",462520582874341376,"polite"
"@holyroodmandy @theSNP What that lovely @DavidCoburnUKip. Considering he is the nice face of UKIP in Scotland what are the rest like!!","jwgillespie18",467276805024788480,"polite"
"BBC News - English Democrats hope to win MEPs http://t.co/q78G8Ht5Xv","RobinTilbrook",469236078365249536,"polite"
"@elspethhathaway thank you for all your hard work","C_Stihler_MEP",471015510776496128,"polite"
"@DominicMHinde @clrandrewcooper HA. Euros give them an excuse to not use it. They'll then say it doesn't matter next year for another reason","danleeuk",465435744270811136,"polite"
"@mauled people who immigrate. I'll grant you that it's badly worded, but it is not and has never been our policy to deport legal immigrants","DonnaInSussex",467637541009895424,"polite"
"Fantastic #Corrie Best soap by miles  eat your heart out #EastEnders","NSinclaireMEP",471746993547902976,"polite"
"@TasminaSheikh iv spoken to a lot snp supporters who are going to vote green due to you being a political carperbagger","donaldtwilson",462769429831778304,"polite"
"@mdbuckley   Thanks, Mike!","RichardC2014",470559439347781632,"polite"
"@fleetstreetfox @adamdulieu @SkyNews That's why @YOURvoiceParty are delivering direct democracy. Taking the 'politicians' out of politics.","JulianJamesUK",468420254893608960,"polite"
"Ignoring euroscepticism won’t make it go away #EU http://t.co/afwmr1QyeL","Angeliki4eu",472298561145946112,"polite"
"If I wasn't voting for the English Democrats, and I lived anywhere other than London, then this is the party I... http://t.co/IpwUT66kb0","chrisbeverley",464520254954418176,"polite"
"South West Result: CON 2 UKIP 2 LAB 1 GRN 1 #EP2014","suzanneshine",470695738327195648,"polite"
"@Tony_Jarrett @jongaunt @paulnuttallukip @EamonnHolmes @FubarRadio I suggest switching on your radio and see if you can hear him.","BarryBodger",464495034638008320,"polite"
"@londonorganiser @gary07262889 Its a shame that people loose they jobs because of political beliefs. #BNP @bnp","hqqh",473084029378756608,"polite"
"@Michael_Heaver @bbc5live Reported rise in immigration from EU but followed that up with no overall change comment. Mmmm","philhenrick",469528116034281472,"polite"
"Dunkirk.  DFDS ferry on time for Dover.  Calm with a big moon in the sky.  Mostly trucks onboard.  European single market in motion.","VincentFor2014",466670472676257792,"polite"
"@StarSparkle_UK Thank you","davenellist",464753903830310912,"polite"
"@nickgriffinmep @St_Helens_BNP 5 years ago bnp got 500+ votes in my ward.Gutted there was no bnp council candidate this time but bnp 4 euro.","BrodickStreet",469417113904742400,"polite"
"BBC have completed their web page on all of the options for the EU Elections - with a brief summary and Video -... http://t.co/acnwNheR8v","DerekJHilling",468761922397929472,"polite"
"@bobsby1 thanks!!!","NSinclaireMEP",469413309549387776,"polite"
"Nick Clegg: Pro-Europeans are the real reformers now http://t.co/WiGeRFpL9p via @LibDems","Neil_Christian",465094387987259392,"polite"
"Poll shows Nick Clegg will lose his seat in a General Election http://t.co/jK0ohcftid","KSillsEngDem",472066590381715456,"polite"
"@jameswjacobs @GlenisWillmott @LindaWoodings @Khalid_Hadadi @NickiBrooksx @EastMidsLabour Thanks","Rory_Palmer",467363484989423616,"polite"
"@TomPirouet @catherinemep @antonyhook @DintiBatstone @LibDems Thanks Tom!","GoodallGiles",469450878987272192,"polite"
"@benjamincohen &amp; I have explained there is no equality when State Civil CP is abolished which blows other assertion in tweet away","DavidCoburnUKip",473218899488808960,"polite"
"@RichardC2014 congratulations Richard.","olivercoppard",470868757821521920,"polite"
"@nickcarthew he'll be the one with no hair as he's ripped it out due to Tower Hamlets","simon4europe",470706604929982464,"impolite"
"@PatrickWalker61 @Ragingpencil  @MargotLJParker typical idea of the loony left.They're all about controlling every aspect of our lives.NO EU","mattmellor777",470541960739311616,"polite"
"@FloTom Certainly felt like I did just that! Ouchy feet syndrome.","MargotLJParker",468807585735659520,"polite"
"BBC News - Ukraine army helicopter shot down near Sloviansk http://t.co/YFDAW6Tfss","AlanBullion",472040476858527744,"polite"
"@GlenisWillmott such a shame that the only literature I have received in post is that of Conservatives and BNP. Where can I find Labour info","tawnyowlcoote",469195505638326272,"polite"
"Oh and if you want to know I voted for the @LibDems and the pretty awesome @billnewtondunn #secretballot","limmy_c",469403276967174144,"polite"
"Massively busy day. Now off to Gedling Council AGM and Mayor Making. Looking forward to @Cllr_Meredith_L being made Deputy Mayor.","NickiBrooksx",464080550593298432,"polite"
"@B_HQ @cllrtomhunt1 and very nice it was too.","DonnaInSussex",468350059726516224,"polite"
"@sososoph Don't believe they should be getting any publicity but concerned they do provoke innocent people and bully. Should be monitored.","suzanneshine",466672460122046464,"polite"
"BBC News - Cameron moots 'all-party TV debates' at general election http://t.co/V72btkky5b","AlanBullion",464804817471164416,"polite"
"@brentgofftv Thanks Brent","SHKMEP",470708672419889152,"polite"
"@gracepetrie Will @JaniceUKIP take the fight to the people Roger Helmer MEP style? http://t.co/Im7ES0IvM6","john_connett",468438463696887808,"polite"
"@Sarah_H5 thanks.","Rory_Palmer",469216428676382720,"polite"
"@owenjbennett @Michael_Heaver Will the Libs be in government next year though?","LewisBotfield",472108154734796800,"polite"
"@LordCucan @DanHannanMEP @MadameCandelari Won't SOMEBODY think of the #Children?","PunishmentKing",469514048238018560,"polite"
"@piecrust33 @cafe_tomtom @grantshapps @Nigel_Farage Bye then.","TheRedRag",464531074086088704,"polite"
"@flimbydave my water company provides water, as does my electric company.","kevcow",465561302128398336,"polite"
"@wallaceme @danielrhamilton @tim_aker Ah, the fallacy that influence means seats. UKIP has had more influence than those 81 MPs combined!","harryaldridge",464060587383599104,"polite"
"@c3iq @Jonteinspain @Nigel_Farage Sorry old news, that got an extra 1000 yesterday","ElContador2000",467712586960867328,"polite"
"@Stephen_Gash @fascistCOW Only after a fair trial, then? :-)","EnglishGoose",472642456161632256,"polite"
"@StassenMEP ""AN independence"", a form of independence, not quite independence per se, somewhat resembling a version of it, i'd imagine.","Michael_JStone",467333279465897984,"polite"
"Read Q&amp;A for SE England hopefuls 2/2 @PaulWestonlibgb JohnMorris Dave Chesham @whichfinder  http://t.co/uqvK4ICeQG #vegan #EP2014","TheVeganSociety",468771709366325248,"polite"
"@frankieboyle @chunkymark Please don't snooze &amp; loose out on a solution to our broken democracy https://t.co/xjNoK4xica No more vote &amp; hope!","LocalRachel",468527339065057280,"polite"
"@janeellisonmp @MarinaMEP @SyedKamall many many thanks Jane!","CharlesTannock",469376210846629888,"polite"
"Meanwhile, this has been spotted by the team in Wolverhampton http://t.co/3ezVX2ZB8N","NSinclaireMEP",467597135425568768,"polite"
"@charliebeeman @Nigel_Farage amazed nationality is included. on that logic any identifiable geographic location should be included.","UKIPSwale",468855003659390976,"polite"
"@SteelvalleyUKIP thanks Grant hope all well","Steven_Woolfe",465968346744496128,"polite"
"@tomjdyson @Nigel_Farage LOL","MsAnnieOS",466474119056605184,"polite"
"How Nigel Farage gave British democracy back to the voters | @OborneTweets http://t.co/zu5XpHodCB via @spectator","waddesdonbaz",469856786984341504,"polite"
"@james17vaio1995 @State_Control @DavidLammy who, Labour? I wouldn't go that far.","DonnaInSussex",468398392641859584,"polite"
"@BarrosoEU @ECspokesJens @HumboldtUni #SoU2013 is a Curiously retro hashtag","Andrew_Duff_MEP",463287518667231232,"polite"
"@Tim_Aker @UKIP haha what about your mate #NifyNige? You're all thieves.   http://t.co/i1PcryXoNh  http://t.co/9emNx9ihHw","BoxingKangaroo",466628045278040064,"impolite"
"@Davidwardy222 @LeanneWood @Plaid_Cymru @JillEvansMEP You can't work for less their are EU wide standards on pay.","Luke_e_Boy",470251092866240512,"polite"
"@Jamie4Labour @scottishlabour @davidmartinmep @C_Stihler_MEP @Derek4Europe @asim_rel @Coisty_OB thank you Jamie","katrinamurray71",469775285702111232,"polite"
"@suemcdonald342 @mattcam89 @trikyd @Nigel_Farage yes the sensible ones that don't want fascism in our country.","neverheardofher",464541099709972480,"polite"
"@Nigel_Farage called a racist because he didnt feel comfortable on a train  of people speaking languages but english. Get a grip britain!","robbuchanancafc",467379898034954240,"polite"
"@Kyle5haw SNP are scared not of UKIP Scotland numbers but petrified of our arguments","DavidCoburnUKip",466154053949751296,"polite"
"@PD_IndyRef @FinancialTimes obviously have a different definition of success than I have... #indyref","IainMcGill",466155133181902848,"polite"
"@IanMcFadyen1966 @IainDale that's Clegg?","IainMcGill",471796614211043328,"polite"
"@voterossbrown Congratulations Ross. I'm delighted for you.","SimonWebber4",470491148537298944,"polite"
"@Griffster77 the argument here is whether the platform is also a player. Previously there was no platform, and all we had were inefficient..","HungLee",469032667665948672,"polite"
"@pippabartolotti And who is the Judge?  What gives you the right to impose your opinion?","TweeterReynolds",468705248899788800,"polite"
"Fabulous evening with #LondonWelshRugbyClubChoir and #MaldwynStrings #AmericanTrilogy congrats to Newtown Mayor @mynewtown","Aled_Glanogeu",462680675041443840,"polite"
"@Nigel_Farage is Britain's Berlusconi – someone foreigners look at and say, ""How can you vote for this buffoon?""","willshome",469118357300862976,"impolite"
"@hjoneshojo the big economic debate in 2010 was over 2bil worth of spending - in a budget of 650bil. Bread and circuses stuff.","DonnaInSussex",470266049834024960,"polite"
"@undercovermutha @UKIP @IndyVoices I always question why people need to overtly demonstrate their not racist.","NSinclaireMEP",464307057618083840,"polite"
"BBC News - Universe evolution recreated in lab http://t.co/iQqT1V2uaX","AlanBullion",464725236013756416,"polite"
"I would quite like to push @Nigel_Farage down those escalater steps http://t.co/guktK5YLba","joydxvision",470895243228098560,"impolite"
".@Nigel_Farage claims to be a man of the people yet he opened a trust fund in a tax haven to save money which could be put to good use","_EmptyHeads",470717540097073152,"polite"
"@MikejMcDermott @WellingtonCone Why would that be??","DavidCoburnUKip",469105818294816768,"polite"
"Dear @maryhoneyball, as our MEP&amp;candidate, it would be great 2 visit Turkish&amp;Kurdish community centres representing 500k people in London.","HaydarUlus",463602670415380480,"polite"
"Many thanks to @cllrtomhunt1 for coming down tonight.","vademesta",465933857087578112,"polite"
"@durp84 @JaniceUKIP I agree","emmabisacre",467930315156373504,"polite"
".@rdgresident - Yep, Sunday. The wait isn't as bad as it sounds - no point fretting about things that can't be changed!","JohnHowarth1958",469831370295230464,"polite"
